OccurrenceID,GUID,Herbarium,Collection,Dataset,Accession,Catalog,Barcode,Other Catalog Numbers,Information Withheld,Basis of Record,Family,Accepted Name,Scientific Name,Notho Genus,Genus,Notho Species,Specific Epithet,Specific Authors,Infraspecific Rank,Notho Infraspecies,Infraspecific Epithet,Infraspecific Authors,Hybrid Symbol,2nd Notho Genus,2nd Genus,2nd Notho Species,2nd Specific Epithet,2nd Specific Authors,2nd Infraspecific Rank,2nd Notho Infraspecies,2nd Infraspecific Epithet,2nd Infraspecific Authors,Cultivar,Name Qualifier,Qualifier Position,Type Specimen?,Type Status,Specimen Notes,Phenology,Origin,Cultivated?,Imaged?,Site Number,Collector,Collector Number,Other Collectors,Day Collected,Month Collected,Year Collected,Verbatim Collection Date,Country,State or Province,County,Locality,Site Description,Verbatim Elevation,Minimum Elevation in Meters,Maximum Elevation in Meters,Verbatim Coordinates,Decimal Latitude,Decimal Longitude,Valid LatLng,Geodetic Datum,Coordinate Uncertainty in Meters,Georeferenced By,Georeference Sources,Georeference Remarks,,,,,,,,,,,,,,,
1963542,e0c17c6a-6a19-4190-ba17-cac50d00a44f,WCW,Vascular Plants,,7742,,,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,,Flowers,,N,Y,,J. William Thompson,9999,,27,8,1933,,U.S.A.,Washington,Pierce,"In Seattle Park, Mt. Rainier. ",In open alpine meadows.,5500 ft.,1677,,,,,,,,,,,,,,,,,,,,,,,,,
1963543,76c8bc40-35b1-4fe8-ab0f-0d0b1d322cd6,WCW,Vascular Plants,,2766,,,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,,Flowers,,N,Y,,J. William Thompson,9999,,27,8,1933,,U.S.A.,Washington,Pierce,"In Seattle Park, Mt. Rainier. ",In alpine meadows. ,5000 ft.,1524,,,,,,,,,,,,,,,,,,,,,,,,,
2977171,c6b69407-0fdb-4a2e-a948-358d3ad6ed43,WTU,Vascular Plants,,1576JWT,,WTU-V-027571,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,J. William Thompson,9999,,27,8,1933,,U.S.A.,Washington,Pierce,"Seattle Park, Mount Rainier.",Open alpine meadows.,5500 ft.,1677,,,46.923996,-121.794544,Y,WGS 84,1500,Crystal Shin,GeoLocate,,,,,,,,,,,,,,,,
2977173,235d4075-87bf-467a-956f-91b845a81c48,WTU,Vascular Plants,,347593,,WTU-V-027573,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,J. William Thompson,9999,,27,8,1933,,U.S.A.,Washington,Pierce,"Seattle Park, Mount Rainier.",Alpine meadows.,5000 ft.,1524,,,46.923996,-121.794544,Y,WGS 84,2000,Crystal Shin,GeoLocate,,,,,,,,,,,,,,,,
2977181,cb07043b-13c0-43e5-b925-28321ae0a953,WTU,Vascular Plants,,218951,,WTU-V-027694,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,Y,Topotype,,Flowers,Native,N,Y,,J. William Thompson,9999,,27,8,1933,,U.S.A.,Washington,Pierce,"Seattle Park, Mount Rainier.",Alpine meadows.,5000 ft.,1524,,,46.923996,-121.794544,Y,WGS 84,500,Joseph Stormer,GeoLocate,,,,,,,,,,,,,,,,
3186805,95921fd9-9904-4521-8161-9104a2091693,EWU,Vascular Plants,,516,,,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,J. William Thompson,9999,,27,8,1933,,U.S.A.,Washington,Kittitas,"Seattle Park, Mt. Rainier.",Alpine meadows.,5000 ft.,1524,,,46.852825,-121.760488,N,,1807,Robert F. Steinauer,GeoLocate,Invalid coordinates (located outside county bounds).,,,,,,,,,,,,,,,
4257547,{2ACE231E-EEFB-415A-9AC1-6EC7A229CB4D},OSC,V,,,,,OSC125137,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,Https://oregonflora.org/collections/individual/index.php?occid=1014780.,flowering,,N,N,,James W. Thompson,9999,J.Wm. Thompson,27,8,1933,,United States,Washington,Pierce,"Seattle Park, Mt. Rainier.",In alpine meadows.,5000 ft.,1524,,,,,,,,,,,,,,,,,,,,,,,,,
2977162,ab7f94e2-602e-456b-97b7-29703fe2f10b,WTU,Vascular Plants,,38170,,WTU-V-027688,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,F. A. Warren,1593,,24,7,1932,,U.S.A.,Washington,Pierce,"Moist slopes at Indian Henry's, Mt. Rainier Natl. Park. [Mount Rainier National Park]",Moist slopes.,,,,,46.794075,-121.840294,Y,,2000,Joseph Stormer,,,,,,,,,,,,,,,,,
2977166,69983b33-3276-492d-a954-1224382405ad,WTU,Vascular Plants,,26125,,WTU-V-027682,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,F. A. Warren,1593,,24,7,1932,,U.S.A.,Washington,Pierce,"Indian Henry's, Mount Rainier.",Moist slopes.,,,,,46.794082,-121.840283,Y,,2000,Joseph Stormer,,,,,,,,,,,,,,,,,
2977167,d2a279b9-5601-49d6-8f04-454f1452fb61,WTU,Vascular Plants,,36395,,WTU-V-027681,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,F. A. Warren,1758,,7,8,1932,,U.S.A.,Washington,Pierce,"Crystal Point, Mt. Rainier, Wn. [Mount Rainier]",Moist hillside.,,,,,46.927907,-121.504666,Y,WGS 84,2500,Ibro Polovina,Digital Map,,,,,,,,,,,,,,,,
2977169,d34c0a71-987e-455a-b050-30d8c5640d5a,WTU,Vascular Plants,,24548,,WTU-V-027680,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,F. A. Warren,1756,,7,8,1932,,U.S.A.,Washington,Pierce,"Crystal Mt., Mount Rainier.",Moist hillside.,,,,,46.928161,-121.50452,Y,WGS 84,3000,Crystal Shin,GeoLocate,,,,,,,,,,,,,,,,
2977170,77df0118-1cd3-4681-97b6-c94652b10500,WTU,Vascular Plants,,36394,,WTU-V-027678,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,F. A. Warren,1758,,7,8,1932,,U.S.A.,Washington,Pierce,"Crystal Pt., Mt. Rainier, Wn. [Mount Rainier]",Moist hillside.,,,,,46.928376,-121.504666,Y,WGS 84,2500,Ibro Polovina,Digital Map,,,,,,,,,,,,,,,,
2977174,b7018621-b1ca-4439-af98-5fb05581fbd9,WTU,Vascular Plants,,36456,,WTU-V-027575,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,F. A. Warren,1665,,28,8,1932,,U.S.A.,Washington,Pierce,"St. Andrews Park, Mt. Rainier, Wash. [Mount Rainier]",Sandy soil.,,,,,46.829555,-121.864554,Y,,2000,Joseph Stormer,,,,,,,,,,,,,,,,,
2977175,50874fe4-3869-4202-a878-d5efaf4c0739,WTU,Vascular Plants,,36399,,WTU-V-027578,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,F. A. Warren,1680,,27,8,1932,,U.S.A.,Washington,Pierce,"Van Trump Park, Mount Rainier.",Sandy soil.,,,,,46.797886,-121.779263,Y,WGS 84,1807,Crystal Shin,Digital Map,,,,,,,,,,,,,,,,
2977177,de83e78e-879d-4d68-82a5-1de6be46773c,WTU,Vascular Plants,,30398,,WTU-V-027580,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,F. A. Warren,1593,,24,7,1932,,U.S.A.,Washington,Pierce,"Indian Henry's, Mt. Rainier, Wn. [Mount Rainier]",Moist slopes.,,,,,46.794082,-121.840283,Y,,2000,Joseph Stormer,,,,,,,,,,,,,,,,,
2977182,f9c16e38-9fdd-415c-a7ff-854024d4ea44,WTU,Vascular Plants,,36455,,WTU-V-027695,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,F. A. Warren,1665,,28,8,1932,,U.S.A.,Washington,Pierce,"St. Andrews Park, Mt. Rainier, Wash. [Mount Rainier]",Sandy soil.,,,,,46.829555,-121.864554,Y,,2000,Joseph Stormer,,,,,,,,,,,,,,,,,
2977183,1deda845-785f-4e7f-bf25-be8ff204798e,WTU,Vascular Plants,,36396,,WTU-V-027696,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,F. A. Warren,1758,,7,8,1932,,U.S.A.,Washington,Pierce,"Crystal Pt., Mt. Rainier, Wn. [Mount Rainier]",Moist hillside.,,,,,46.931892,-121.502949,Y,WGS 84,3000,Ibro Polovina,Digital Map,,,,,,,,,,,,,,,,
3526950,5ac65860-21fe-40dd-a4eb-ab44e2e162b4,MORA,Vascular Plants,,MORA-00042,MORA    6616,,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,"1 Specimen: Stems, Leaves, Flowers, Roots.;  : Verbatim name provided: Pedicularis rainierensis Pennell & Warren.",,,N,N,,Warren,,,,,1931,1931,U.S.A.,Washington,Pierce,Indian Henry's [Mount Rainier National Park],,,,,,46.79231,-121.838894,Y,WGS 84,1000,Arnie Peterson,Digital Map,,,,,,,,,,,,,,,,
3526951,de7f156d-2db2-4fbe-84c7-ad8263256190,MORA,Vascular Plants,,MORA-00042,MORA    6617,,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,"1 Specimen: Stems, Leaves, Flowers, Roots.;  : Verbatim name provided: Pedicularis rainierensis Pennell & Warren.",,,N,N,,Warren,,,,,1931,1931,U.S.A.,Washington,Pierce,Van Trump Park [Mount Rainier National Park],,,,,,46.796507,-121.785772,Y,WGS 84,1000,Arnie Peterson,Digital Map,,,,,,,,,,,,,,,,
3526962,7f6edf74-ee16-4502-ad4e-9b8b22a0edf2,MORA,Vascular Plants,,MORA-00042,MORA    6628,,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,"1 Specimen: Stems, Leaves, Flowers, Roots.;  : Verbatim name provided: Pedicularis rainierensis Pennell & Warren.",,,N,N,,Warren,,,24,7,1931,7/24/31,U.S.A.,Washington,Pierce,Moraine Park [Mount Rainier National Park],"Sandy Soils, Hudsonian Zone",,,,,46.91385,-121.763537,Y,WGS 84,800,Arnie Peterson,Digital Map,,,,,,,,,,,,,,,,
3526963,59ef30ca-48af-42ae-87b8-6989e53b2a0d,MORA,Vascular Plants,,MORA-00042,MORA    6629,,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,"1 Specimen: Stems, Leaves, Flowers, Roots.;  : Verbatim name provided: Pedicularis rainierensis Pennell & Warren.",,,N,N,,Warren,,,24,7,1931,7/24/31,U.S.A.,Washington,Pierce,Moraine Park [Mount Rainier National Park],"Sandy Soils, Hudsonian Zone",,,,,46.91385,-121.763537,Y,WGS 84,800,Arnie Peterson,Digital Map,,,,,,,,,,,,,,,,
3526964,f94e4449-1d79-4baf-b8a7-baf90c445910,MORA,Vascular Plants,,MORA-00042,MORA    6630,,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,"1 Specimen: Stems, Leaves, Flowers.;  : Verbatim name provided: Pedicularis rainierensis Pennell & Warren.",,,N,N,,Warren,,,,,1931,1931,U.S.A.,Washington,Pierce,Moraine Park [Mount Rainier National Park],"Sandy Soils, Hudsonian Zone",,,,,46.91385,-121.763537,Y,WGS 84,800,Arnie Peterson,Digital Map,,,,,,,,,,,,,,,,
3526965,fd2f41b6-c56f-468d-844b-7f9eabe8188b,MORA,Vascular Plants,,MORA-00042,MORA    6631,,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,"1 Specimen: Stems, Leaves, Flowers, Roots.;  : Verbatim name provided: Pedicularis rainierensis Pennell & Warren.",,,N,N,,Warren,,,,,1931,1931,U.S.A.,Washington,Pierce,Moraine Park [Mount Rainier National Park],"Sandy Soils, Hudsonian Zone",,,,,46.91385,-121.763537,Y,WGS 84,800,Arnie Peterson,Digital Map,,,,,,,,,,,,,,,,
3526966,0bf09ad6-d999-4718-a0b0-f929cf0059c2,MORA,Vascular Plants,,MORA-00042,MORA    6632,,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,"1 Specimen: Stems, Leaves, Flowers, Roots.; Det. Warren 7/24/1931 : Verbatim name provided: Pedicularis rainierensis Pennell & Warren.",,,N,N,,Warren,,,24,7,1931,7/24/31,U.S.A.,Washington,Pierce,Moraine Park [Mount Rainier National Park],,,,,,46.91385,-121.763537,Y,WGS 84,800,Arnie Peterson,Digital Map,,,,,,,,,,,,,,,,
3526967,ec6adf1e-8950-427f-9894-7b1eb592c9eb,MORA,Vascular Plants,,MORA-00042,MORA    6633,,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,"1 Specimen: Stems, Leaves, Flowers, Roots.; Det. Warren 1931 : Verbatim name provided: Pedicularis rainierensis Pennell & Warren.",,,N,N,,Warren,,,,,1931,1931,U.S.A.,Washington,Pierce,Indian Henry's [Mount Rainier National Park],,5500 ft.,1677,,,46.792253,-121.838672,Y,WGS 84,1000,Arnie Peterson,Digital Map,,,,,,,,,,,,,,,,
2977180,c464afd8-4624-4282-919b-336b31364e49,WTU,Vascular Plants,,1577JWT,,WTU-V-027692,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,Y,Topotype,,Flowers,Native,N,Y,,J. William Thompson,5432 1/2,,27,7,1930,,U.S.A.,Washington,Pierce,"Seattle Park, Mount Rainier.",Alpine woods and meadows.,4000 ft.,1220,,,46.924406,-121.793943,Y,WGS 84,3000,Crystal Shin,Digital Map,,,,,,,,,,,,,,,,
3526954,9eaf8662-569b-45d5-9554-6981de9ba1a1,MORA,Vascular Plants,,MORA-00041,MORA    6620,,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,"2 Specimens: Stems, Leaves, Flowers, Roots.;  : Verbatim name provided: Pedicularis rainierensis Pennell & Warren.",,,N,N,,Landes,,,,,1930,1930,U.S.A.,Washington,Pierce,Indian Henry's [Mount Rainier National Park],,5500 ft.,1677,,,46.792253,-121.838672,Y,WGS 84,1000,Arnie Peterson,Digital Map,,,,,,,,,,,,,,,,
4035115,34b7ec77-df21-4eb6-9545-46a593165786,WS,,,,64568,,WS015283,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30818861.,flowering,,N,Y,,Paul Eide,s.n.,,6,7,1930,,United States,Washington,Pierce,"Mystic Lake, Mount Rainier National Park.","Mossy flat area, in open, soil very damp.",,,,,46.914064,-121.754358,Y,WGS84,,,,,,,,,,,,,,,,,,,
4035286,4a318c35-fd50-4654-bc8e-eeae2fc8f432,WS,,,,64567,,WS015290,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30819032.,flowering,,N,Y,,Paul Eide,s.n.,,3,8,1930,,United States,Washington,Pierce,"Seattle Park, Mount Rainier National Park.",,,,,,46.923996,-121.794544,Y,WGS84,,Fertig,,,,,,,,,,,,,,,,,
2977184,eae313ef-9199-4088-b6e4-d7b58ec0eefc,WTU,Vascular Plants,,79723,,WTU-V-027697,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,Y,Topotype,,Flowers,Native,N,Y,,A. A. Heller,14982,,31,7,1929,,U.S.A.,Washington,Pierce,"Van Trump Park, Rainier National Park. [Mount Rainier National Park]",On a gravelly slope. Hudsonian Life Zone.,,,,,46.797886,-121.779263,Y,WGS 84,2000,Crystal Shin,GeoLocate,,,,,,,,,,,,,,,,
3526959,2f04535f-9fe7-4ceb-8a40-45c6f2479e09,MORA,Vascular Plants,,MORA-00041,MORA    6625,,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,"1 Specimen: Stems, Leaves, Flowers, Roots.; Det. Landes : Verbatim name provided: Pedicularis rainierensis Pennell & Warren.",,,N,N,,Landes,,,,,1929,1929,U.S.A.,Washington,Pierce,Yakima Park [Mount Rainier National Park],"Dry, Volcanic Ash Soils",6500 ft.,1982,,,46.914424,-121.64198,Y,WGS 84,2000,Arnie Peterson,Digital Map,,,,,,,,,,,,,,,,
1725229,bd1bd263-0726-4f8b-b4eb-6e4ce64f2338,WWB,Vascular Plants,,307,,,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,,Fertile,,N,Y,,F. A. Warren,786,,17,7,1928,,U.S.A.,Washington,Pierce,"Mystic Lake, Mount Rainier National Park. ",North side. Grassy hillsides. ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2977172,7c1aec7e-9826-4495-ab5d-db41ae2fd962,WTU,Vascular Plants,,88154,,WTU-V-027574,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,A. A. Heller,14982,,10,8,1928,,U.S.A.,Washington,Pierce,"Van Trump Park, Mount Rainier.",,,,,,46.797886,-121.779263,Y,WGS 84,1000,Crystal Shin,GeoLocate,,,,,,,,,,,,,,,,
4035114,751c24b5-af24-4ea7-9b2b-8393de02e73a,WS,,,,60933,,WS015284,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30818860.,Flowering & Fruiting,,N,Y,,F.A. Warren,819,,1,8,1928,,United States,Washington,Pierce,"North side Mowich Lake, Mount Rainier National Park.",Open hillsides.,,,,,46.942928,-121.86258,Y,WGS84,,Fertig,,,,,,,,,,,,,,,,,
4035116,4209e922-6d6b-4597-885c-cf68f859f928,WS,,,,60934,,WS015285,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,Very common. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30818862.,Flowering & Fruiting,,N,Y,,F.A. Warren,786,,17,7,1928,,United States,Washington,Pierce,"North side Mystic Lake, Mount Rainier National Park.",Grassy hillsides.,,,,,46.914502,-121.75476,Y,WGS84,,aapeterson,GeoLocate,,,,,,,,,,,,,,,,
4035117,31264c52-2fe7-4056-af0f-0f11fcda175d,WS,,,,60935,,WS015286,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,Y,,Topotype. Type locality. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30818863.,flowering,,N,Y,,F.A. Warren,777,,2,7,1928,,United States,Washington,Pierce,"Saddle between Iron and Crystal [Copper] Mts., Indian Henry's, Mount Rainier National Park.",Steep grassy slopes.,,,,,46.79525,-121.829475,Y,WGS84,,aapeterson,GeoLocate,,,,,,,,,,,,,,,,
4035288,57793deb-6b18-4f73-a9c5-019957cf9abb,WS,,,,48423,,WS015292,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30819034.,flowering,,N,Y,,F.A. Warren,,,26,8,1928,,United States,Washington,Pierce,"Spray Park, Mount Rainier National Park.",,,,,,46.916791,-121.836714,Y,WGS84,,,,,,,,,,,,,,,,,,,
4035289,bce363b7-5b79-4f78-a201-45c9aa9577a9,WS,,,,65163,,WS015291,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30819035.,flowering,,N,Y,,F.A. Warren,790,,17,7,1928,,United States,Washington,Pierce,"North side Moraine Park, Mount Rainier National Park.",Grassy meadow.,5500 ft,1676,,,46.91583,-121.76833,Y,,,,,,,,,,,,,,,,,,,,
4035292,ebb012d5-3cc7-4d89-bfbe-259ee81e0f8a,WS,,,,65164,,WS015279,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30819038.,flowering,,N,Y,,F.A. Warren,786,,17,7,1928,,United States,Washington,Pierce,"North side of Mystic Lake, Mount Rainier National Park.","Grassy hillside, very common.",,,,,46.914106,-121.754459,Y,WGS84,,aapeterson,GeoLocate,,,,,,,,,,,,,,,,
4244978,{5A2A7648-FD75-4ECC-9E6B-6818B1BA49FB},OSC,V,,,,,OSC124013,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,Https://oregonflora.org/collections/individual/index.php?occid=1000156.,flowering and fruiting?,,N,N,,F. A. Warren,819,F.A. Warren,1,8,1928,,United States,Washington,Pierce,"Mowich Lake, north side, Mount Rainier National Park.","Open hillside, very common.",,,,,,,,,,,,,,,,,,,,,,,,,,,
4035113,a8d39c48-f0fd-4f80-9e5e-55f1c94a2f4e,WS,,,,64155,,WS014934,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,Y,Paratype,Paratype. Paratype. Pennell & Warren. 1928. Bull. Torrey Bot. Club 55(6): 317-318. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30818859.,flowering,,N,Y,,F.A. Warren,538,,28,8,1927,,United States,Washington,Pierce,"Van Trump Park, Mount Rainier National Park.",,,,,,46.797886,-121.779263,Y,WGS84,,Fertig,,,,,,,,,,,,,,,,,
4035226,c754e68e-5f08-41b6-9e1a-19e3c88bafae,WS,,,,64154,,WS014933,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,Y,Isotype,Isotype. Isotype. Bulletin Torrey Botanical Club 55(6):317-318. 1928. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30818972.,Flowering & Fruiting,,N,Y,,F.A. Warren,537,,21,8,1927,,United States,Washington,Pierce,"Indian Henry's, Mount Rainier National Park.",Grassy meadows.,,,,,46.793825,-121.840823,Y,WGS84,,aapeterson,GeoLocate,,,,,,,,,,,,,,,,
4344472,{827593AD-CBA8-4520-AD19-28525C77D35C},OSC,V,,,,,ORE82334,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,Https://oregonflora.org/collections/individual/index.php?occid=1120682.,flowering,,N,N,,Edmund P. Sheldon,s.n.,E.P. Sheldon,,,1905,,United States,Washington,Pierce,Mt. Rainier.,None.,,,,,46.852778,-121.7625,Y,NAD 27,,[automated process-OregonFlora/OSU Herb],"OrlookId: 118848, StateProvince: Washington, County: Pierce, LocName: Mount Rainier",OregonFlora 1994-2020 methodology.,,,,,,,,,,,,,,,
2158666,82f2bbde-c0e2-4435-ab0c-11aa0615da4b,PSM,Vascular Plants,,5472,5472,,,,PreservedSpecimen,Orobanchaceae,Pedicularis rainierensis,Pedicularis rainierensis,,Pedicularis,,rainierensis,,,,,,,,,,,,,,,,,,,N,,"no county on label, part of locality added w/ different handwriting, 2021Feb25 ACK",,,N,Y,,Howard S. Irwin Jr.,,,,,,,U.S.A.,Washington,Pierce,Lake Eunice; Mount Rainier National Park.,,,,,,46.955382,-121.877986,Y,NAD83,416,Gary W. Shugart,GNIS,comments: http://georeferencing.org/georefcalculator/docs/GeorefGuide.html, Eunice Lake, Lake, Pierce,46.9554,-121.878,"extent 0.25 mi""""",,,,,,,,,
3498998,e4260ab0-b9f5-4abc-bb93-50c04a7fa778,ID,Vascular Plants,,189298,,ID194851,,,PreservedSpecimen,Orobanchaceae,Castilleja cryptantha,Castilleja cryptantha,,Castilleja,,cryptantha,,,,,,,,,,,,,,,,,,,N,,,Flowers,,N,Y,,Sarah J. Jacobs,2015-033a,K. Marius Myrvold,27,6,2015,,U.S.A.,Washington,Pierce,Mount Rainier National Park. Meadow approximately 300 m northeast of Sunshine Lake.,"Meadow surrounded by Abies; found with Lupinus, Phyllodoce, Castilleja parviflora, Pedicularis groenlandica.",1731 m.,1731,,"46.92153° N,  121.58626° W",46.92153,-121.58626,Y,,,,GPS,,,,,,,,,,,,,,,,
