scientific_name,datetime,description,place_guess,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,uncertainty,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated,OccurrenceID,GUID,Herbarium,Accession,Family,Specimen.Notes,Phenology,Collector,Day.Collected,Month.Collected,Year.Collected,State.or.Province,County,Locality,Site.Description,Verbatim.Coordinates,Valid.LatLng,Original.Geodetic.Datum,Georeferenced.By,Georeference.Sources,Georeference.Remarks,was_wgs84,FID,geometry
Lomatium cuspidatum,2022-07-23 15:53:00 -0700,,"Kittitas County, WA, USA",,Wenatchee Desertparsley,https://www.inaturalist.org/observations/127683753,https://inaturalist-open-data.s3.amazonaws.com/photos/216795426/medium.jpeg,jhorthos,127683753,Wenatchee Desertparsley,Plantae,164725,1,0,2022/07/23 3:53 PM,2022-07-23,2022-07-23 22:53:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-07-24 15:05:38 UTC,2025-01-23 03:14:15 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9347611111, 47.4508388889)"
Lomatium cuspidatum,2022-07-23 15:51:00 -0700,last photo shows that the plant is right next to an Oreocarya thomposonii,"Kittitas County, WA, USA",,Wenatchee Desertparsley,https://www.inaturalist.org/observations/127683266,https://inaturalist-open-data.s3.amazonaws.com/photos/216794689/medium.jpeg,jhorthos,127683266,Wenatchee Desertparsley,Plantae,164725,1,0,2022/07/23 3:51 PM,2022-07-23,2022-07-23 22:51:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-07-24 15:02:57 UTC,2025-01-23 03:14:27 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9348138889, 47.4508861111)"
Lomatium cuspidatum,2022-07-23 15:46:00 -0700,"locally abundant on Ingalls Lake trail where marked on map (last photo), along with Chaenactis thompsonii. steep serpentine slopes that appear greenish on Google Earth. very few of the L. cuspidatum are flowering, at least in 2022. this is the only one I saw in flower on the Lake Ingalls trail though there were a few already setting fruit.","Kittitas County, WA, USA",,Wenatchee Desertparsley,https://www.inaturalist.org/observations/127679938,https://inaturalist-open-data.s3.amazonaws.com/photos/216789251/medium.jpeg,jhorthos,127679938,Wenatchee Desertparsley,Plantae,164725,1,0,2022/07/23 3:46 PM,2022-07-23,2022-07-23 22:46:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-07-24 14:43:08 UTC,2025-01-23 03:14:41 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9350583333, 47.4510944444)"
Lomatium cuspidatum,2022-07-19 16:06:00 -0700,"another serpentine slope with a large population of L. cuspidatum. fourth and fifth images are a panoramic view across part of the scree, with the location of a few of the plants circled in the fifth image (there are lots of others unmarked). hard to see!","Kittitas County, WA, USA",,Wenatchee Desertparsley,https://www.inaturalist.org/observations/127153647,https://inaturalist-open-data.s3.amazonaws.com/photos/215834387/medium.jpeg,jhorthos,127153647,Wenatchee Desertparsley,Plantae,164725,1,0,2022/07/19 4:06 PM,2022-07-19,2022-07-19 23:06:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-07-20 22:42:14 UTC,2025-01-23 03:15:39 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9599138889, 47.4127305556)"
Lomatium cuspidatum,2022-07-19 14:41:00 -0700,"another large concentration of L. cuspidatum, this one on relatively coarse weathered serpentine scree of some sort. at least a dozen plants visible in third photo.","Kittitas County, WA, USA",,Wenatchee Desertparsley,https://www.inaturalist.org/observations/127126047,https://inaturalist-open-data.s3.amazonaws.com/photos/215782592/medium.jpeg,jhorthos,127126047,Wenatchee Desertparsley,Plantae,164725,1,0,2022/07/19 2:41 PM,2022-07-19,2022-07-19 21:41:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-07-20 18:41:56 UTC,2025-01-23 03:15:49 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9589472222, 47.4075611111)"
Lomatium cuspidatum,2022-07-19 13:48:00 -0700,"on fine to medium serpentinite screen, dominant plant with hundreds of individuals in immediate area. not shown as ultramafic on https://geologyportal.dnr.wa.gov, though it does have some a km or so the north. obviously it is just wrong - this slope and the area around it is about as obvious serpentinite as I have seen. also see https://www.inaturalist.org/observations/127120056","Kittitas County, WA, USA",,Wenatchee Desertparsley,https://www.inaturalist.org/observations/127124275,https://inaturalist-open-data.s3.amazonaws.com/photos/215779113/medium.jpeg,jhorthos,127124275,Lomatium cuspidatum,Plantae,164725,1,0,2022/07/19 1:48 PM,2022-07-19,2022-07-19 20:48:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-07-20 18:27:22 UTC,2025-01-23 03:16:08 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9602527778, 47.4131444444)"
Lomatium cuspidatum,2022-07-19 13:38:00 -0700,,"Kittitas County, WA, USA",,Wenatchee Desertparsley,https://www.inaturalist.org/observations/127121648,https://inaturalist-open-data.s3.amazonaws.com/photos/215774253/medium.jpeg,jhorthos,127121648,Wenatchee Desertparsley,Plantae,164725,1,0,2022/07/19 1:38 PM,2022-07-19,2022-07-19 20:38:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-07-20 18:05:47 UTC,2025-01-23 03:16:15 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9616944444, 47.4141166667)"
Lomatium cuspidatum,2022-07-19 12:46:00 -0700,on fine serpentine scree. last two photos showing the cusped leaf tip (hard to get the focus!),"Kittitas County, WA, USA",,Wenatchee Desertparsley,https://www.inaturalist.org/observations/127115955,https://inaturalist-open-data.s3.amazonaws.com/photos/215764805/medium.jpeg,jhorthos,127115955,Wenatchee Desertparsley,Plantae,164725,1,0,2022/07/19 12:46 PM,2022-07-19,2022-07-19 19:46:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-07-20 17:23:46 UTC,2025-01-23 03:16:39 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9673, 47.4194722222)"
Lomatium cuspidatum,2022-07-15 12:05:00 -0700,"unsure, rather tall plant for L. cuspidatum. flowers were passed and most were not yet in obvious fruit. characteristic cusped leaf tips clear in second photo. scale not obvious but my recollection is that the foliage reaches about 6 inches tall. did not notice other L. cuspidatum on the hike","Kittitas County, WA, USA",,Wenatchee Desertparsley,https://www.inaturalist.org/observations/126514789,https://inaturalist-open-data.s3.amazonaws.com/photos/214667737/medium.jpeg,jhorthos,126514789,Wenatchee Desertparsley,Plantae,164725,1,0,2022/07/15 12:05 PM,2022-07-15,2022-07-15 19:05:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-07-16 18:10:44 UTC,2025-01-23 03:16:51 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.8586583333, 47.4163666667)"
Lomatium cuspidatum,2022-07-11 13:07:00 -0700,,"Kittitas County, WA, USA",,Wenatchee Desertparsley,https://www.inaturalist.org/observations/125958242,https://inaturalist-open-data.s3.amazonaws.com/photos/213663064/medium.jpeg,jhorthos,125958242,Lomatium cuspidatum,Plantae,164725,1,0,2022/07/11 1:07 PM,2022-07-11,2022-07-11 20:07:00 UTC,Pacific Time (US & Canada),22,22,,NA,false,,,1094975,James H. Thomas,2022-07-12 17:57:57 UTC,2025-01-23 03:16:57 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9059316667, 47.4208266667)"
Lomatium cuspidatum,2022-07-11 14:32:00 -0700,Third photo is a larger view marked with black lines NW of some of the many L. cuspidatum plants. In some areas along this ridge it is the most common plant.,"Kittitas County, WA, USA",,Wenatchee Desertparsley,https://www.inaturalist.org/observations/125939534,https://inaturalist-open-data.s3.amazonaws.com/photos/213629875/medium.jpeg,jhorthos,125939534,Wenatchee Desertparsley,Plantae,164725,1,0,2022/07/11 2:32 PM,2022-07-11,2022-07-11 21:32:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-07-12 15:40:03 UTC,2025-01-23 03:17:01 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9047694444, 47.4175694444)"
Lomatium cuspidatum,2022-07-11 13:47:00 -0700,Abundant along the ridge N to NW of Iron Peak. Also present lower on Iron Peak trail in local areas of serpentine scree.,"Kittitas County, WA, USA",,Wenatchee Desertparsley,https://www.inaturalist.org/observations/125937808,https://inaturalist-open-data.s3.amazonaws.com/photos/213626823/medium.jpeg,jhorthos,125937808,Wenatchee Desertparsley,Plantae,164725,1,0,2022/07/11 1:47 PM,2022-07-11,2022-07-11 20:47:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-07-12 15:27:23 UTC,2025-01-23 03:17:15 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9052055556, 47.4184055556)"
Lomatium cuspidatum,2022-07-11 10:26:00 -0700,,"Kittitas County, WA, USA",,Wenatchee Desertparsley,https://www.inaturalist.org/observations/125937580,https://inaturalist-open-data.s3.amazonaws.com/photos/213626390/medium.jpeg,jhorthos,125937580,Wenatchee Desertparsley,Plantae,164725,1,0,2022/07/11 10:26 AM,2022-07-11,2022-07-11 17:26:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-07-12 15:25:42 UTC,2025-01-23 03:17:23 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9259027778, 47.4215055556)"
Lomatium cuspidatum,2022-07-11 10:09:00 -0700,,"Kittitas County, WA, USA",,Wenatchee Desertparsley,https://www.inaturalist.org/observations/125936977,https://inaturalist-open-data.s3.amazonaws.com/photos/213625416/medium.jpeg,jhorthos,125936977,Wenatchee Desertparsley,Plantae,164725,1,0,2022/07/11 10:09 AM,2022-07-11,2022-07-11 17:09:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-07-12 15:22:06 UTC,2025-01-23 03:17:27 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9294805556, 47.4228527778)"
Lomatium cuspidatum,2022-07-11 12:56:00 -0700,,"Kittitas County, WA, USA",,Wenatchee Desertparsley,https://www.inaturalist.org/observations/125869438,https://inaturalist-open-data.s3.amazonaws.com/photos/213502724/medium.jpeg,jhorthos,125869438,Wenatchee Desertparsley,Plantae,164725,1,0,2022/07/11 12:56 PM,2022-07-11,2022-07-11 19:56:00 UTC,Pacific Time (US & Canada),10,10,,NA,false,,,1094975,James H. Thomas,2022-07-12 01:52:36 UTC,2025-01-23 03:17:30 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.906, 47.421655)"
Lomatium cuspidatum,2022-07-11 13:03:00 -0700,Very small plant. Abundant along much of the ridge north of Iron Peak.,"Kittitas County, WA, USA",,Wenatchee Desertparsley,https://www.inaturalist.org/observations/125869073,https://inaturalist-open-data.s3.amazonaws.com/photos/213501946/medium.jpeg,jhorthos,125869073,Wenatchee Desertparsley,Plantae,164725,1,0,2022/07/11 1:03 PM,2022-07-11,2022-07-11 20:03:00 UTC,Pacific Time (US & Canada),10,10,,NA,false,,,1094975,James H. Thomas,2022-07-12 01:48:09 UTC,2025-01-23 03:17:34 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9059816667, 47.4213316667)"
Lomatium cuspidatum,2022-07-10 12:15:43 -0700,,"Okanogan - Wenatchee National Forest, Cle Elum, WA, US",,Wenatchee Desertparsley,https://www.inaturalist.org/observations/125725294,https://inaturalist-open-data.s3.amazonaws.com/photos/213240652/medium.jpg,jareddodson,125725294,Wenatchee Desertparsley,Plantae,164725,1,0,2022-07-10 12:15:43-07:00,2022-07-10,2022-07-10 19:15:43 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,3448676,,2022-07-11 02:37:14 UTC,2025-01-23 03:17:40 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9047783333, 47.4176166667)"
Lomatium cuspidatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3778141,dfbcdcfd-54ba-4be0-8654-e39aa61daab8,WTU,,Apiaceae,Scattered along south ridgeline; petals purple; taproot deep.,Flowers,Payton Danosky,10,7,2024,Washington,Kittitas,"Okanogan-Wenatchee National Forest. Wenatchee Mountains, Small Fortune Peak summit area.","Phlox diffusa, Chaenactis thompsonii, and Packera streptanthifolia common. Serpentine and other ultramafic rocks primary geological influences.","47.46345° N,  120.96522° W",Y,WGS84,,GPS,,TRUE,1,"c(-120.96522, 47.46345)"
Lomatium cuspidatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4159080,637adae0-937a-42d7-9783-4328fccf59a3,WS,,Apiaceae,"Widely scattered, ca 200 plants on midslope. Herbage glaucous, flowers purple. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=31103575.",Flowering & Fruiting,Walter Fertig,19,6,2022,Washington,Kittitas,"East Cascades ecoregion: Wenatchee Mountains, west slope of Iron Mountain south of Iron Mountain Trail and north of Eldorado Creek, east of DeRoux Campground. T22N R15E S2 SW4 NW4 SE4 SW4.","Steep west and southwest-facing slope of serpentine talus and bedrock with scattered Pinus ponderosa, Pseudotsuga menziesii, and Pinus albicaulis. Veg cover 10-20% or less.",,Y,WGS84,Fertig,,,TRUE,1,"c(-120.928099, 47.42089)"
Lomatium cuspidatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3258875,8847342e-99d8-4bda-9eb1-67acc4c86151,CIC,54437,Apiaceae,"leaves 3D, glaucous",Fruits,D. H. Mansfield,11,6,2019,Washington,Kittitas,About 1 mile up Iron Creek-Bear Ck. trail 1351 from end of FR 9714 off of HWY 97 between Ellensburg and Blewett Pass,"On barren south facing outcrop that appeared serpentine, but is basaltic, mafic but lacking ultramafic features; with Lupinus sp., Eriogonum compositum, Galium multifidum, Physaria sp., Cheilanthes sp., Boechera sp. and Hackelia sp. (white fld).","47.361° N,  120.7178° W",Y,WGS84,,Field Notes,,TRUE,1,"c(-120.7178, 47.361)"
Lomatium cuspidatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112764,ed90edcc-c89b-4bfa-8246-d773f66228da,WTU,280689,Apiaceae,Material removed for genetic sequencing by J.F. Smith - Boise St. Univ. Mark Darrach 2/4/2016 at the University of Washington.,Fruits,Patrick Elvander,19,7,1980,Washington,Kittitas,Upper Cle Elum River above Fish Lake; at end of side trail going south ffrom Paddy-go-easy Pass trail 1-2 Kilometers from trailhead.,"Steep serpentine talus slopes west slope. With Polystichum mohroides, pella glabella, Eriogonum pyrolifolium, & Arctostaphylos nevadensis.",,Y,WGS84,Jim Duemmel,Digital Map,,TRUE,1,"c(-121.062478, 47.529408)"
Lomatium cuspidatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112103,913ec484-282c-4bab-b74c-39e45fe665f4,WTU,215316,Apiaceae,,Fruits,A. R. Kruckeberg,20,7,1961,Washington,Chelan,"Southeast-facing upper slope of Three Brothers Peak, just below lookout, on trail to Etienne Creek. [Place name updated due to harmful language].","On talus, on trail Whitebark pine (krummholz"") forest type. Serpentine",,Y,WGS84,Jim Duemmel,Digital Map,,TRUE,1,"c(-120.761464, 47.427821)"
Lomatium cuspidatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112775,bb56b7a9-b836-4dbb-9bdf-7d8ed05c0d0e,WTU,189764,Apiaceae,,Fruits,A. R. Kruckeberg,24,6,1952,Washington,Kittitas,"About 1 mile below Scatter Creek, upper Cle Elum River.","On steep, open, decomposing serpentine talus with scattered Tsuga Mertensiana - Douglas Fir.",,Y,WGS84,Jim Duemmel,Digital Map,,TRUE,1,"c(-121.044727, 47.482495)"
Lomatium cuspidatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166592,9ee4006e-e051-4ab9-9a9e-7145aa1c8600,WTU,371608,Apiaceae,"Dark purple flowered perennial, common.",Flowers,Valerie Soza,7,7,2006,Washington,Kittitas,Beverly Creek Trail to Iron Peak. Pass behind Iron Peak.,Alpine area. Rocky dry soil. Ridgetop. Pinus albicaulis & Abies lasiocarpa forest.,"47° 25.296' N,  120° 54.363' W",Y,,,,,FALSE,1,"c(-120.90605, 47.4216)"
Lomatium cuspidatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3973727,2e510d8c-25ee-4fe7-b5f1-109358ff4734,WS,,Apiaceae,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30751912.,vegetative,Margaret Wilson,11,7,1981,Washington,Kittitas,Above Big Boulder Creek.,Talus slope.,,Y,,,Estimated,,FALSE,1,"c(-121.0575, 47.4425)"
Oreocarya thompsonii,2024-06-15 11:44:58 -0700,,"Okanogan - Wenatchee National Forest, Cle Elum, WA, US",,Thompson's Cryptantha,https://www.inaturalist.org/observations/223027943,https://inaturalist-open-data.s3.amazonaws.com/photos/395135822/medium.jpg,jareddodson,223027943,Thompson's Cryptantha,Plantae,770888,1,0,2024-06-15 11:44:58-07:00,2024-06-15,2024-06-15 18:44:58 UTC,Pacific Time (US & Canada),4,4,NA,NA,false,NA,NA,3448676,,2024-06-16 06:01:41 UTC,2024-06-17 15:53:15 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.751245, 47.3875783333)"
Oreocarya thompsonii,2024-06-15 11:15:30 -0700,,"Okanogan - Wenatchee National Forest, Cle Elum, WA, US",,Thompson's Cryptantha,https://www.inaturalist.org/observations/223026831,https://inaturalist-open-data.s3.amazonaws.com/photos/395133140/medium.jpg,jareddodson,223026831,Thompson's Cryptantha,Plantae,770888,1,0,2024-06-15 11:15:30-07:00,2024-06-15,2024-06-15 18:15:30 UTC,Pacific Time (US & Canada),4,4,NA,NA,false,NA,NA,3448676,,2024-06-16 05:49:14 UTC,2024-06-17 15:53:27 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.7422466667, 47.3901466667)"
Oreocarya thompsonii,2024-06-08 14:35:00 -0700,,"Kittitas County, WA, USA",,Thompson's Cryptantha,https://www.inaturalist.org/observations/221933364,https://inaturalist-open-data.s3.amazonaws.com/photos/393069718/medium.jpg,rammberg,221933364,Oreocarya thompsonii,Plantae,770888,1,0,2024/06/08 2:35 PM,2024-06-08,2024-06-08 21:35:00 UTC,Pacific Time (US & Canada),9,9,NA,NA,false,NA,NA,236267,Tynan Ramm-Granberg,2024-06-11 00:19:16 UTC,2024-06-27 12:33:12 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9346305556, 47.3720861111)"
Oreocarya thompsonii,2022-08-26 18:40:00 -0700,,"Kittitas, Washington, United States",,Thompson's Cryptantha,https://www.inaturalist.org/observations/136341453,https://inaturalist-open-data.s3.amazonaws.com/photos/232617506/medium.jpeg,sheriff_woody_pct,136341453,Thompson's Cryptantha,Plantae,770888,2,0,2022/08/26 6:40 PM,2022-08-26,2022-08-27 01:40:00 UTC,Pacific Time (US & Canada),3,3,NA,NA,false,NA,NA,740297,Matt Berger,2022-09-24 21:41:00 UTC,2022-09-28 01:15:38 UTC,research,CC-BY,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9260472222, 47.4476361111)"
Oreocarya thompsonii,2022-08-04 10:41:00 -0700,,"Kittitas County, WA, USA",,Thompson's Cryptantha,https://www.inaturalist.org/observations/129489217,https://inaturalist-open-data.s3.amazonaws.com/photos/220059387/medium.jpeg,jhorthos,129489217,Thompson's Cryptantha,Plantae,770888,1,0,2022/08/04 10:41 AM,2022-08-04,2022-08-04 17:41:00 UTC,Pacific Time (US & Canada),4,4,NA,NA,false,NA,NA,1094975,James H. Thomas,2022-08-05 01:37:18 UTC,2022-09-05 22:17:11 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9269861111, 47.4460638889)"
Oreocarya thompsonii,2022-08-02 12:58:42 -0700,,"Okanogan - Wenatchee National Forest, Cle Elum, WA, US",,Thompson's Cryptantha,https://www.inaturalist.org/observations/129372132,https://inaturalist-open-data.s3.amazonaws.com/photos/219846244/medium.jpg,jareddodson,129372132,Thompson's Cryptantha,Plantae,770888,1,0,2022-08-02 12:58:42-07:00,2022-08-02,2022-08-02 19:58:42 UTC,Pacific Time (US & Canada),4,4,NA,NA,false,NA,NA,3448676,,2022-08-04 03:58:07 UTC,2022-08-04 12:29:28 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.818375, 47.42052)"
Oreocarya thompsonii,2022-08-02 11:14:30 -0700,,"Okanogan - Wenatchee National Forest, Cle Elum, WA, US",,Thompson's Cryptantha,https://www.inaturalist.org/observations/129366753,https://inaturalist-open-data.s3.amazonaws.com/photos/219836205/medium.jpg,jareddodson,129366753,Thompson's Cryptantha,Plantae,770888,1,0,2022-08-02 11:14:30-07:00,2022-08-02,2022-08-02 18:14:30 UTC,Pacific Time (US & Canada),3,3,NA,NA,false,NA,NA,3448676,,2022-08-04 02:56:35 UTC,2022-08-04 12:54:12 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.8183283333, 47.420555)"
Oreocarya thompsonii,2022-07-28 14:00:00 -0700,,"Kittitas County, WA, USA",,Thompson's Cryptantha,https://www.inaturalist.org/observations/128471754,https://inaturalist-open-data.s3.amazonaws.com/photos/218223804/medium.jpeg,jhorthos,128471754,Thompson's Cryptantha,Plantae,770888,1,0,2022/07/28 2:00 PM,2022-07-28,2022-07-28 21:00:00 UTC,Pacific Time (US & Canada),4,4,NA,NA,false,NA,NA,1094975,James H. Thomas,2022-07-29 16:45:37 UTC,2022-09-05 22:17:11 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.8828666667, 47.4149944444)"
Oreocarya thompsonii,2022-07-28 12:24:00 -0700,,"Kittitas County, WA, USA",,Thompson's Cryptantha,https://www.inaturalist.org/observations/128456006,https://inaturalist-open-data.s3.amazonaws.com/photos/218195600/medium.jpeg,jhorthos,128456006,Thompson's Cryptantha,Plantae,770888,1,0,2022/07/28 12:24 PM,2022-07-28,2022-07-28 19:24:00 UTC,Pacific Time (US & Canada),4,4,NA,NA,false,NA,NA,1094975,James H. Thomas,2022-07-29 14:57:31 UTC,2022-09-05 22:17:11 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.8811555556, 47.4126055556)"
Oreocarya thompsonii,2022-07-23 09:49:00 -0700,"flowers in bud, showing short plant form. as the flowers open the flower stalk elongates.","Kittitas County, WA, USA",,Thompson's Cryptantha,https://www.inaturalist.org/observations/127688573,https://inaturalist-open-data.s3.amazonaws.com/photos/216804987/medium.jpeg,jhorthos,127688573,Thompson's Cryptantha,Plantae,770888,1,0,2022/07/23 9:49 AM,2022-07-23,2022-07-23 16:49:00 UTC,Pacific Time (US & Canada),4,4,NA,NA,false,NA,NA,1094975,James H. Thomas,2022-07-24 15:38:28 UTC,2025-02-01 00:34:16 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9340055556, 47.4504972222)"
